35000 200000
10670 27847 26757
10670 30171 49551
10670 30287 194393
10670 32520 46550
10671 15557 177772
10671 20156 103363
10671 20845 111065
10671 21763 93012
10671 22170 124033
10671 29631 94068
10671 31826 85979
10671 33474 60740
10671 33625 176973
10672 14708 173699
10672 20816 74620
10672 22639 96289
10672 27612 128001
10672 33158 131903
10673 14247 132545
10673 24459 44988
10673 25245 191194
10673 26181 29957
10673 26344 69638
10673 26459 85457
10673 28799 1667
10673 30510 76519
10674 11645 121282
10674 12207 129649
10674 14021 88598
10674 18804 178595
10674 23899 79931
10674 26445 192625
10674 32964 94550
10674 32972 87605
10675 11652 193051
10675 14022 88440
10675 15139 72733
10675 15373 175277
10675 19207 147366
10675 19986 170055
10675 22296 152472
10675 25036 65283
10675 26332 116362
10675 28014 50853
10675 31510 179953
10675 33167 187161
10675 33937 124666
10675 33942 73594
10675 34937 152389
10676 12036 195425
10676 16262 73687
10676 17025 55585
10676 19496 9557
10676 22957 48542
10676 26427 25645
10677 10734 96555
10677 20196 98310
10677 22508 184173
10677 22631 152732
10677 23640 103097
10677 26366 149256
10677 27261 136087
10677 30380 9980
10677 31733 37890
10677 31791 194880
10677 33504 51474
10677 34811 12997
10678 30062 91287
10678 32385 170106
10679 15423 110708
10679 19791 136786
10679 20665 79911
10679 21342 182246
10679 25393 149137
10679 30352 83074
10679 31052 66492
10679 31322 166492
10679 31919 53011
10679 33991 64305
10680 12964 27159
10680 15781 93875
10680 18186 76531
10680 25371 105858
10680 30557 27616
10681 12749 184178
10681 13098 28406
10681 15586 190196
10681 15949 171983
10681 16483 9566
10681 17369 55062
10681 24146 160848
10681 27766 105761
10681 28892 127537
10681 30998 64704
10682 12566 162014
10682 21278 81116
10682 22524 11713
10682 27942 107889
10682 30289 52394
10682 31779 183172
10682 33410 99969
10683 12159 7042
10683 13142 84767
10683 18743 125543
10683 23806 97208
10683 30537 154882
10683 33191 192468
10684 13686 2553
10684 14579 94434
10684 17507 42243
10684 26805 80494
10685 18684 35311
10685 25827 118016
10685 30268 131186
10685 30845 98668
10685 32207 176821
10686 11846 115491
10686 12532 38552
10686 16444 144257
10686 18296 98961
10686 23297 26191
10686 23800 101891
10686 24281 95859
10686 30139 155411
10687 11299 77920
10687 11453 163583
10687 12654 157892
10687 17339 106217
10687 18887 63976
10687 25165 46027
10687 25665 144850
10687 26292 165765
10687 26539 151267
10687 27139 63269
10687 28572 36490
10688 13888 193548
10688 14714 91267
10688 17802 69320
10688 23994 124665
10688 29710 177444
10688 31958 16141
10688 33801 167446
10689 14098 141367
10689 16177 126861
10689 20650 183597
10689 22737 36290
10689 24664 132382
10689 33021 157273
10689 34338 96093
10690 11882 147570
10690 22067 30449
10690 23909 89215
10690 24152 117058
10690 27589 194736
10690 30008 10092
10690 31080 9604
10690 31633 198474
10690 31992 83232
10690 33116 119843
10690 34253 164835
10691 11562 31239
10691 11676 104780
10691 22759 17474
10691 24902 161583
10691 31380 72330
10691 31686 16123
10692 16882 98940
10692 21412 143346
10692 23392 82819
10692 29113 96976
10692 29332 26494
10692 31141 35572
10693 11078 45697
10693 13710 103462
10693 16026 9554
10693 17231 1023
10693 19450 59535
10693 24745 53437
10693 24766 96596
10693 24999 56427
10693 25998 77992
10693 28165 134355
10693 29415 151205
10693 32166 46110
10693 32936 70995
10693 32978 5304
10694 14671 149448
10694 14823 136455
10694 15938 2185
10694 20918 21418
10694 27716 187709
10694 31893 191330
10695 19169 3530
10695 22813 50517
10695 27605 123036
10695 31092 55485
10696 10978 161375
10696 11653 65050
10696 14718 103188
10696 17233 114785
10696 26548 114263
10696 27883 123092
10696 31285 119583
10697 11179 181792
10697 16698 90099
10697 19222 70504
10697 20459 137944
10697 21273 111637
10697 22207 81507
10697 23548 25335
10697 27371 3321
10697 27941 161975
10697 28888 12208
10697 32814 113427
10697 34649 13198
10698 11240 145997
10698 13669 77260
10698 24626 139838
10698 26191 174819
10698 33050 162961
10699 14290 11022
10699 17850 111615
10699 19303 78612
10699 19614 55711
10700 12806 34273
10700 15413 95421
10700 15567 74780
10700 16228 175645
10700 19400 164703
10700 21242 168149
10700 26703 110575
10700 29336 17399
10700 34789 74046
10701 17193 66575
10701 18422 5694
10701 18536 54781
10701 20866 90581
10701 21506 154881
10701 29699 7710
10701 34173 191606
10702 12877 106398
10702 13691 132907
10702 16154 6213
10702 27820 38747
10702 30193 67084
10703 10994 127650
10703 16731 63574
10703 20682 174857
10703 20760 74014
10703 23516 168039
10703 24298 130420
10703 24940 151801
10703 29891 36953
10704 12344 143609
10704 15617 98125
10704 17845 132559
10704 18027 154445
10704 18042 139678
10704 19372 128164
10704 24040 189462
10704 26846 53133
10704 29456 29186
10704 31972 88506
10704 33836 69313
10705 11117 49145
10705 11410 112860
10705 12243 123884
10705 13327 111726
10705 18974 47003
10705 22221 106866
10705 26144 57358
10705 28534 52499
10705 31329 115936
10705 31473 171111
10706 14284 22610
10707 12478 130504
10707 14557 157808
10707 15101 179866
10707 15224 145438
10707 15680 28075
10707 17191 22567
10707 20474 84704
10707 25665 183992
10707 26382 179999
10707 32064 133973
10707 34352 55395
10708 10916 153037
10708 17483 90822
10708 19984 198898
10708 25319 81033
10708 25435 164215
10708 25477 191163
10708 27060 198447
10708 28832 109996
10708 33095 38291
10709 15131 64242
10709 17903 133828
10709 18272 156891
10709 18966 10960
10709 20145 79401
10709 22385 60594
10709 24079 74784
10709 27839 30455
10710 12136 127343
10710 17190 13338
10710 17310 50038
10710 34027 115206
10711 14722 194953
10711 15889 35885
10711 16090 196106
10711 16709 100181
10711 21295 69821
10711 21780 43245
10711 22890 76559
10711 27204 174303
10711 34119 163667
10712 13706 120686
10712 27374 29054
10712 30072 49907
10712 32087 67148
10712 34900 147126
10713 14908 68265
10713 19376 28789
10713 19884 72468
10713 20196 90719
10714 12210 187802
10714 16649 2523
10714 21915 197865
10714 25288 105012
10714 27852 36197
10714 28038 76394
10714 33069 38310
10715 11515 135400
10715 17985 3225
10715 20156 128055
10715 21945 160625
10715 22393 175273
10715 24897 61530
10715 30980 174115
10716 13024 70825
10716 13950 34777
10716 20230 24783
10716 23602 186978
10716 24935 139331
10716 27020 156735
10716 30222 60954
10716 32382 163917
10717 18993 28028
10717 20255 167030
10717 23236 197042
10717 25852 33133
10717 26020 192647
10717 27216 173048
10717 28027 138640
10717 28766 175160
10717 30232 7063
10717 34868 199742
10718 14331 102980
10718 19459 61515
10718 23577 96363
10718 24896 128626
10718 26303 65012
10718 27192 90293
10718 27677 173859
10718 27754 168614
10718 28490 79606
10718 32126 115460
10718 33450 168974
10719 17101 166421
10719 18165 122801
10719 19487 18649
10719 21942 156008
10719 31005 118795
10719 32804 170848
10720 20367 187908
10720 22129 198303
10720 24774 180039
10720 25173 185517
10720 27999 126433
10720 30243 97670
10720 33284 104896
10720 34206 110138
10721 16496 102308
10721 22470 106028
10721 24258 4026
10721 28568 12846
10721 33045 86734
10721 34932 128508
10722 11230 188367
10722 11391 122967
10722 12151 194872
10722 16214 47844
10722 17663 69870
10722 17970 138817
10722 18882 20899
10722 20839 33424
10722 25564 138323
10722 26936 180279
10722 30960 131310
10722 32740 181642
10723 13881 17848
10723 14136 189884
10723 16075 101939
10723 17933 6148
10723 26266 123304
10723 30347 171732
10723 32194 5398
10724 12910 29492
10724 15083 51606
10724 22419 160557
10724 30463 37008
10724 31784 133778
10725 15372 158119
10725 19185 62184
10725 20509 199504
10725 23885 83396
10725 25700 95451
10725 27305 25385
10725 27974 130224
10725 30222 146001
10725 31158 24612
10726 13068 28546
10726 14177 77174
10726 14438 56846
10726 19278 52658
10726 27906 145532
10726 28759 26292
10726 30830 136814
10726 32369 96135
10727 14012 92305
10727 15895 133442
10727 25873 12365
10727 30381 21886
10727 34278 11587
10728 12266 25184
10728 13109 28664
10728 15087 164386
10728 21167 44373
10728 21842 189664
10728 25939 184322
10728 26605 33528
10728 26617 66050
10728 31933 161929
10728 33201 12654
10728 34758 72676
10729 12877 158938
10729 15144 147974
10729 18615 49454
10729 20402 146954
10729 28209 122417
10729 31119 158921
10729 33225 7291
10730 10822 1495
10730 14305 96928
10730 14911 87395
10730 16062 134416
10730 16237 162282
10730 16424 94966
10730 16702 13277
10730 19659 156586
10730 25583 158886
10730 26711 130816
10730 28479 176458
10730 28965 87442
10730 30765 129714
10731 10821 59195
10731 14445 169430
10731 14748 127974
10731 23157 82999
10731 27702 150889
10731 29058 197023
10731 32032 102802
10732 10844 68581
10732 15336 117268
10732 15512 70931
10732 15750 104242
10732 18432 15370
10732 23740 29497
10732 26822 171652
10732 27213 79063
10732 29831 21371
10732 31259 161433
10732 32012 139602
10732 33768 77507
10733 12272 94032
10733 17800 163245
10733 22174 94529
10733 28688 127623
10733 29229 130455
10734 11154 198178
10734 11404 20557
10734 12911 77700
10734 18265 180041
10734 21212 146836
10734 21406 42668
10734 24558 115868
10734 29821 98192
10734 30586 44299
10734 33036 124473
10734 34581 120774
10734 34827 168147
10735 17164 144984
10735 19193 118745
10735 23376 178491
10735 23610 64576
10735 25980 179113
10735 28687 91620
10735 29821 115380
10735 33569 116897
10735 34391 166092
10736 17998 67794
10736 18655 41297
10736 19864 105042
10736 24806 161516
10736 26320 165181
10736 27083 37897
10736 31054 53588
10736 33629 45684
10736 33632 38813
10737 10759 167987
10737 18994 116715
10737 22698 58147
10737 25479 90444
10737 27214 80714
10737 30763 35471
10737 33604 25975
10737 34882 8924
10738 11009 1546
10738 11336 52377
10738 11486 181387
10738 15375 42579
10738 15713 89657
10738 16733 162300
10738 21563 1318
10738 24082 90416
10738 24935 110424
10738 25447 3048
10738 26142 168486
10738 31199 75278
10738 32347 151353
10738 33397 5732
10739 13933 159561
10739 18827 1716
10739 19089 16903
10739 19621 10520
10739 19776 64706
10739 24238 130101
10739 32825 74744
10740 12771 80431
10740 14570 97729
10740 14976 36546
10740 15084 158075
10740 16268 79704
10740 16504 73481
10740 19519 175640
10740 24521 81123
10740 30447 150679
10740 34123 5618
10741 11010 183118
10741 11281 123854
10741 13859 66128
10741 16660 96083
10741 16686 117000
10741 17490 127342
10741 20468 128213
10741 25319 3569
10742 13869 85531
10742 23658 178959
10742 23811 182382
10742 28164 142233
10742 28385 136025
10742 30603 48338
10742 33779 93197
10743 13946 102310
10743 19684 34915
10743 21307 34881
10743 21403 72268
10743 22714 20008
10743 26912 176114
10743 32351 169776
10743 32529 53930
10743 33378 160755
10744 14807 27084
10744 19996 53477
10744 23058 10190
10744 32442 154639
10744 34018 24443
10744 34160 97127
10744 34788 3388
10745 11867 63917
10745 14084 154072
10745 17853 159788
10745 17899 126414
10745 18521 18812
10745 18581 89430
10745 23783 109201
10745 24828 89268
10745 25989 162803
10745 30043 166782
10745 31310 81959
10745 33680 72621
10746 13227 112454
10746 16204 189326
10746 19473 193044
10746 24059 164151
10746 26869 129679
10746 30147 55012
10746 31588 60693
10746 32678 184132
10747 11333 152158
10747 12465 47997
10747 13247 196766
10747 13695 11205
10747 14155 54591
10747 19902 125555
10747 19957 90335
10747 20302 121861
10747 23566 19742
10747 25303 14885
10747 25379 152682
10747 26974 67639
10748 12565 61327
10748 22114 73127
10748 26946 92204
10748 28543 167306
10748 30278 111284
10749 13108 182723
10749 15581 26045
10749 20680 18679
10749 23425 92086
10749 24831 172267
10749 32089 147477
10750 14775 94220
10750 16456 12127
10750 19627 109536
10750 22299 40063
10750 28181 154027
10750 31404 166627
10750 34542 115827
10751 13718 121500
10751 15421 161766
10751 16986 95396
10751 19198 177722
10751 20135 173653
10751 21577 57603
10751 24506 46974
10751 25645 60468
10751 29850 122082
10751 34719 34705
10752 13293 188811
10752 14531 160503
10752 18015 138793
10752 19894 139470
10752 22078 157243
10752 24717 133237
10752 25938 188768
10752 26601 183163
10752 26832 150640
10752 31324 153052
10752 34804 181932
10753 14803 4364
10753 16536 93298
10753 23392 100570
10753 28310 22960
10753 33024 84268
10754 11933 177378
10754 13914 19344
10754 15812 51018
10754 19060 33901
10754 19511 193889
10754 21141 146620
10754 26061 48771
10754 33792 65764
10754 34022 108570
10754 34808 141050
10755 11932 187934
10755 13701 106930
10755 15366 124126
10755 18065 69325
10755 19737 117586
10755 20451 80817
10755 22933 117486
10755 22968 4689
10755 23758 91579
10755 23926 139792
10755 29467 172660
10755 29632 17989
10755 30498 127114
10755 30709 74709
10756 12435 186315
10756 15411 27822
10756 17070 20540
10756 26306 116068
10756 28219 95129
10757 17216 133571
10757 22040 4827
10757 22220 25596
10757 24787 77645
10757 27900 120256
10757 29422 85936
10757 31263 27640
10757 31943 162438
10758 11069 96693
10758 11304 57955
10758 12148 54882
10758 12860 155388
10758 13922 6496
10758 14011 172169
10758 21362 152041
10758 24813 192807
10758 27035 159097
10758 30082 107836
10758 30748 95447
10758 34438 7154
10759 13078 90019
10759 13594 138445
10759 15752 153978
10759 22695 154951
10759 29234 194967
10759 33570 45721
10759 34410 53106
10759 34523 2757
10760 14971 114898
10760 17533 91996
10760 20638 146567
10760 22539 22005
10760 33916 833
10761 19432 170333
10761 20337 23372
10761 22081 188993
10761 27344 151338
10761 28020 42344
10761 28926 12422
10761 29637 119981
10761 30714 143213
10762 13133 15491
10762 13659 28608
10762 14491 119720
10762 15365 155043
10762 17853 63278
10762 27982 31340
10762 29057 181878
10762 30853 79255
10762 34762 109165
10763 12286 85580
10763 17131 133472
10763 18814 181094
10763 19640 14222
10763 22133 127671
10763 22917 194355
10763 25177 35280
10763 26141 121675
10763 27479 74550
10763 27745 22847
10763 28327 84167
10763 32444 26235
10764 16712 166836
10764 19368 28403
10764 21161 196568
10764 22036 105677
10764 22978 117892
10764 23092 194904
10764 30263 141831
10765 18394 180915
10765 19843 99175
10765 23170 107116
10765 27527 184641
10765 28468 54835
10765 31477 44041
10765 31517 97512
10765 33724 50248
10765 34012 63601
10766 15811 105498
10766 16922 95621
10766 20160 27657
10766 24719 197109
10766 34626 93449
10767 14802 156046
10767 15635 135122
10767 21980 41201
10767 22568 175711
10767 27694 54921
10767 28821 170686
10767 30448 69807
10767 32999 26960
10767 33820 194188
10768 13338 155157
10768 14938 196821
10768 15866 103250
10768 18945 86210
10768 19187 27798
10768 24579 189595
10768 26560 197500
10768 31632 120495
10768 32656 65978
10768 34407 29929
10769 11667 168640
10769 22643 154683
10769 24858 62083
10769 26618 31936
10769 29549 105709
10769 29764 186143
10770 17743 174323
10770 18361 149576
10770 18804 137272
10770 22313 142749
10770 23088 194497
10770 25570 113636
10770 34421 142829
10770 34884 175788
10771 10944 181897
10771 11342 28489
10771 13248 93623
10771 13486 157766
10771 18549 126276
10771 19717 45082
10771 20136 141403
10771 20889 57015
10771 33498 35971
10772 11584 191835
10772 13209 40325
10772 14645 62829
10772 19874 182264
10772 25581 100336
10772 29982 38859
10772 30232 90806
10772 32994 136399
10773 15436 85336
10773 15552 185104
10773 17390 119308
10773 19225 88362
10773 23778 40449
10773 24712 155529
10773 28639 87376
10773 32357 65499
10774 12385 125127
10774 13605 97303
10774 18163 7519
10774 21063 104253
10774 23483 27179
10774 26204 116431
10774 31218 39835
10774 32712 180341
10774 33502 161587
10775 14756 122111
10775 16808 107385
10775 20760 199192
10775 22492 99243
10775 23445 94118
10775 23876 94581
10775 31254 152990
10775 32541 151606
10775 33421 196578
10776 15050 56268
10776 18617 170003
10776 23710 74650
10776 24658 59921
10776 26152 151368
10776 27227 48888
10776 30722 156042
10776 31752 45458
10776 34408 89031
10777 10871 24360
10777 11278 13740
10777 13495 101342
10777 13625 71492
10777 29943 84722
10777 32132 153115
10777 32141 142379
10778 13250 122429
10778 18318 99776
10778 24616 136583
10778 26024 192750
10778 33283 197325
10779 10789 41149
10779 12659 103796
10779 13480 115715
10779 25020 86548
10779 25873 151700
10780 12765 39365
10780 15511 93235
10780 19503 48028
10780 20487 31684
10780 28256 183530
10780 28310 83187
10780 28624 177893
10780 29287 113476
10780 33101 118370
10781 11805 26401
10781 13162 78691
10781 14637 2257
10781 16831 88045
10781 17582 1315
10781 21549 102527
10781 22366 16759
10781 28760 79887
10781 30973 63419
10782 14279 159079
10782 16536 183529
10782 18844 134248
10782 19636 3461
10782 34559 16580
10782 34942 132205
10783 14635 48911
10783 16987 86324
10783 17312 76116
10783 22188 44380
10783 22944 19421
10783 24508 103459
10783 24713 179383
10783 34987 28133
10784 17311 145322
10784 30991 157003
10784 33471 136757
10785 11729 124410
10785 12143 66289
10785 22362 53599
10785 24873 27761
10785 24993 10303
10785 26498 94366
10785 31211 102432
10785 31665 74618
10786 15369 96013
10786 18581 105191
10786 21809 141656
10786 21958 190426
10786 22124 47571
10786 25343 95248
10786 28218 48352
10786 30518 82585
10786 33306 167651
10787 16348 181769
10787 16447 30554
10787 17905 103883
10787 19273 128544
10787 21330 95698
10787 24122 18719
10787 26368 42202
10787 27107 27593
10787 30295 107242
10787 34351 186231
10788 14417 86751
10788 14989 163657
10788 19037 67380
10788 19431 16445
10788 22836 40699
10788 24076 2744
10788 25097 115065
10788 34193 147757
10789 14379 68303
10789 17590 18766
10789 20671 3850
10789 30036 139159
10789 32159 107641
10790 13243 146933
10790 13319 158304
10790 14484 196924
10790 14981 140173
10790 15812 59445
10790 16630 184588
10790 17749 61899
10790 20388 48203
10790 23452 29987
10790 23883 35003
10790 31870 2428
10790 32932 164095
10791 12397 38037
10791 14725 109898
10791 16482 105045
10791 16583 100381
10791 24060 147762
10791 24416 61659
10792 15551 188834
10792 23335 13828
10792 24421 89934
10792 25846 199251
10792 25849 149022
10792 27681 61309
10792 27846 6377
10792 32856 54833
10793 11077 98698
10793 11420 76631
10793 11762 123033
10793 12238 3273
10793 19061 192424
10793 20057 44393
10793 22907 764
10793 24125 111806
10793 27200 60952
10793 30932 10597
10794 14824 109227
10794 15400 5276
10794 17417 140363
10794 18875 11366
10794 18984 137934
10794 22605 44256
10794 26569 185448
10794 29667 171104
10794 31382 79825
10795 13732 168837
10795 15119 110499
10795 15370 152126
10795 15621 21662
10795 16828 175237
10795 21339 95098
10795 24568 122406
10795 28443 135036
10795 28696 132228
10796 12526 198377
10796 14357 136545
10796 16486 17958
10796 16624 73808
10796 18392 9610
10796 25715 53394
10796 26702 120246
10796 31266 124912
10797 15696 84938
10797 15799 140592
10797 16450 82953
10797 20044 14921
10797 20777 1545
10797 21692 96077
10797 21788 39440
10797 24695 37068
10797 25944 109968
10797 26090 183061
10797 31694 65928
10797 33828 8631
10798 23356 189284
10798 33604 83731
10798 34795 113793
10799 14302 32439
10799 14624 145874
10799 16420 31769
10799 16935 110245
10799 20625 182155
10799 22952 114563
10799 25584 77485
10799 31599 98834
10799 31839 71367
10799 33559 35816
10800 15939 88331
10800 17145 154547
10800 20393 92916
10800 25089 182412
10800 27636 131066
10800 28608 57735
10800 29308 175707
10800 33869 114677
10801 14860 9754
10801 17420 117443
10801 18570 60847
10801 19630 122387
10801 22520 160084
10801 22887 156930
10801 26356 6259
10801 28142 45238
10801 31160 175048
10801 31683 194016
10801 33889 79532
10802 19393 64456
10802 22763 10259
10802 27934 85227
10802 28264 178242
10802 28290 51728
10802 30694 151537
10803 18713 77036
10803 20606 75690
10803 33704 109222
10804 10895 129761
10804 14550 151607
10804 19398 55329
10804 21039 157990
10804 21757 193723
10804 24116 138754
10804 25799 183903
10804 26774 166425
10804 30446 185921
10805 11133 29461
10805 12576 17827
10805 13402 99509
10805 15188 168792
10805 15439 171559
10805 16807 96883
10805 18286 67498
10805 19044 67970
10805 29287 181602
10805 31132 172857
10806 12693 51406
10806 13506 199760
10806 18093 99215
10806 18185 15415
10806 19345 143183
10806 21788 183183
10806 27634 79007
10806 29096 12069
10806 33315 122077
10807 13222 168340
10807 13822 103213
10807 22661 183620
10807 24883 62138
10807 25021 114012
10807 27669 160584
10807 32109 18134
10807 34914 40007
10808 11414 172260
10808 14591 106199
10808 19462 185978
10808 25205 85688
10808 27428 149341
10808 29608 104162
10808 30260 165226
10808 30780 18340
10809 11036 52866
10809 19606 70511
10809 20644 1122
10809 22248 124398
10809 23323 83483
10809 26842 137412
10810 16774 177265
10810 23128 65045
10810 23358 160743
10810 26421 46909
10810 28053 15682
10810 34763 2604
10811 12276 53286
10811 12339 59473
10811 14859 174093
10811 14978 103340
10811 19837 917
10811 22018 114395
10811 27818 75071
10811 29551 184985
10811 31073 152437
10811 31133 3687
10812 13010 121402
10812 14261 85723
10812 17505 43584
10812 18123 180431
10812 19010 35241
10812 20520 144588
10812 21810 111007
10812 22809 182813
10812 28591 185690
10812 33847 63766
10813 14533 181726
10813 20295 98818
10813 23420 90720
10813 23706 9408
10813 24586 190880
10814 13708 91659
10814 14343 137654
10814 20116 108701
10814 21585 149531
10814 21757 9513
10814 23004 149200
10814 25297 137865
10814 27474 135448
10814 28695 128222
10814 32014 110509
10814 32330 47885
10814 33419 84475
10815 14322 120378
10815 14514 188613
10815 15680 65611
10815 16725 193683
10815 17479 128580
10815 18659 124570
10815 19623 165617
10815 32562 199331
10815 32937 92251
10816 19896 124460
10816 20075 93080
10816 20973 34398
10816 23452 96921
10816 27316 32766
10816 29315 158649
10816 33558 7326
10817 17027 65126
10817 19027 64846
10817 22009 105138
10817 22721 86445
10817 24607 187331
10817 26646 51880
10817 26679 140922
10818 12374 197226
10818 15623 173289
10818 16503 122689
10818 18335 62434
10818 20167 183742
10818 21114 49180
10818 22125 139185
10818 22912 156295
10818 32620 8990
10819 13744 94914
10819 13978 104349
10819 18212 58671
10819 27082 30753
10819 31390 20598
10819 32098 178129
10820 12018 82021
10820 13078 148698
10820 15194 101498
10820 16332 182631
10820 18796 186229
10820 26689 73551
10820 29470 122151
10821 13158 142914
10821 13506 59103
10821 20294 83541
10821 21747 133226
10821 21887 144995
10821 23971 82717
10821 25033 65635
10821 30808 144723
10821 32034 132609
10822 12228 195304
10822 12936 162952
10822 19420 163696
10822 24342 15405
10822 28475 60038
10822 34081 104963
10822 34393 175020
10823 21037 34551
10823 21197 139452
10823 28824 51313
10823 29176 92055
10823 31466 179413
10823 32762 59496
10824 23997 68168
10824 24601 137254
10824 31976 89818
10824 33493 150526
10824 33706 120665
10825 13016 152889
10825 18107 104716
10825 29648 107450
10825 30697 179467
10825 31600 35276
10826 18802 153775
10826 22383 25092
10826 22839 8724
10826 26045 128185
10827 13654 44695
10827 17486 145293
10827 27238 134647
10827 30508 195146
10827 32811 180180
10828 17511 120638
10828 17922 156110
10828 20021 59040
10828 20047 1098
10828 22160 62630
10828 27150 56085
10828 28924 147385
10828 31275 34252
10828 34465 93290
10829 12889 108807
10829 15088 67183
10829 16070 53853
10829 16890 114007
10829 18126 185017
10829 20472 158574
10829 24999 43581
10829 29494 51889
10829 30229 28714
10830 11445 123239
10830 28253 179612
10831 14504 165846
10831 14914 66388
10831 21064 178599
10831 22370 147773
10831 23658 113744
10831 25601 123229
10831 27890 137997
10831 29214 29082
10831 32898 48934
10832 19327 13465
10832 20405 115986
10832 21309 35151
10832 23265 104506
10832 25986 94813
10833 16637 123513
10833 20153 118699
10833 20258 92622
10833 20893 129901
10833 26169 199211
10833 31418 71034
10834 11824 197314
10834 12835 135097
10834 20642 44025
10834 21251 146121
10834 22692 130178
10834 23742 46431
10834 30799 179360
10834 31409 176790
10834 32102 157218
10834 32202 166524
10835 14476 34933
10835 15076 193639
10835 18306 133250
10835 21694 33967
10835 23339 29475
10835 23640 105275
10835 24424 120295
10835 25337 196040
10835 27145 12971
10835 33691 183386
10836 11915 5872
10836 13334 94417
10836 14816 97353
10836 18030 171304
10836 27209 103489
10836 30259 100684
10836 32829 24137
10837 22066 160621
10837 25045 5344
10837 33450 6862
10838 12435 178374
10838 13620 23072
10838 15280 87049
10838 16028 142080
10838 19249 32841
10838 21932 197152
10838 22930 2178
10838 24508 19078
10838 30399 126444
10838 32506 13223
10838 32699 14870
10839 12077 190625
10839 13543 65990
10839 14183 11981
10839 19906 112369
10839 21443 32566
10839 22064 163754
10839 24811 170936
10839 26039 75403
10839 29963 11984
10839 33039 51931
10840 15653 82518
10840 18880 188079
10840 20400 72333
10840 20745 90369
10840 23443 87641
10840 23582 5778
10840 24119 69255
10840 24780 6545
10840 27402 10710
10840 28101 48882
10840 31665 89096
10840 33333 31309
10840 33489 29901
10841 16291 17167
10841 17587 30301
10841 21183 169698
10841 22487 191773
10841 34383 85251
10842 12554 143030
10842 17023 68378
10842 18309 91667
10842 19262 157640
10842 21363 4756
10842 22945 162701
10842 24111 145664
10842 30404 97424
10843 14364 143646
10843 21525 85884
10843 25052 172526
10843 32697 10275
10844 13735 67197
10844 25610 120326
10844 30882 151056
10844 31449 198956
10844 31747 111217
10845 16180 93945
10845 16303 156006
10845 19260 40768
10845 19520 128385
10845 20492 84540
10845 22476 149004
10845 31289 197689
10845 31823 16672
10846 20213 117181
10846 22572 9386
10846 23063 68886
10846 29595 23031
10846 30149 16114
10846 30765 33650
10846 32201 131799
10847 16074 30458
10847 20024 59856
10847 22778 119502
10847 24095 134460
10847 24174 119861
10847 27138 152945
10847 27660 53150
10847 29794 101230
10847 33080 9817
10848 11748 36567
10848 12258 113870
10848 13495 192479
10848 15427 116123
10848 19240 143620
10848 24219 130248
10848 24267 100627
10848 30023 96624
10848 31993 132586
10848 32544 56224
10849 10952 84501
10849 23055 96669
10849 27492 83279
10849 29327 178623
10849 31036 54736
10849 33653 158670
10850 13797 185141
10850 25254 1335
10850 29838 67978
10850 30158 42544
10851 12745 180266
10851 13361 180815
10851 18694 164003
10851 18724 31335
10851 25085 64562
10851 25158 169199
10851 26645 137617
10851 29572 99180
10852 13122 67542
10852 13850 5825
10852 21959 158931
10852 22322 106878
10852 22957 152092
10852 29140 194731
10853 11283 164968
10853 11358 36721
10853 13470 142016
10853 22966 70131
10853 23612 112660
10853 24216 105852
10853 29734 167420
10854 11191 158223
10854 15254 44821
10854 22938 119229
10854 23272 79229
10854 23572 75398
10854 25645 86523
10854 25715 131687
10854 27466 70173
10854 27913 114298
10854 30838 46390
10854 32124 74978
10854 32357 69327
10854 34375 135832
10854 34764 19327
10855 10906 163504
10855 17173 34500
10855 19846 142473
10855 21020 190056
10855 22010 68771
10855 24128 56600
10855 26053 184207
10855 26830 30394
10855 27223 118777
10855 27491 123514
10855 32422 129228
10855 32525 125028
10856 13724 6939
10856 17153 31493
10856 22562 16434
10856 22592 7566
10856 25408 43627
10856 25652 175699
10856 31673 10580
10856 34173 195925
10857 14081 83382
10857 21018 26997
10857 21622 181404
10857 28073 73356
10857 33719 192897
10857 34519 176432
10858 10939 144216
10858 12890 75809
10858 14327 80029
10858 14680 175371
10858 18089 166984
10858 18512 125137
10858 19741 150836
10858 19769 88985
10858 20363 39559
10858 25781 176248
10858 28533 112035
10858 34231 111681
10859 13344 90624
10859 17094 108206
10859 18759 6597
10859 21461 45567
10859 24627 158051
10859 25336 68614
10859 30395 53289
10860 18237 50758
10860 25776 45955
10860 27223 178056
10860 27782 54466
10860 30225 63730
10860 34151 153699
10861 14577 19287
10861 14871 136214
10861 15031 161004
10861 15657 21253
10861 16039 51190
10861 20388 103531
10861 21943 107257
10861 25544 139515
10861 26982 22419
10862 11492 138254
10862 12396 168175
10862 13024 75925
10862 13704 195235
10862 14048 107475
10862 16360 20787
10862 16681 53417
10862 18737 168109
10862 20674 61940
10862 24963 135012
10862 25455 70400
10862 27209 163588
10862 32326 138595
10862 34623 171679
10863 14299 113113
10863 16077 141244
10863 16286 156603
10863 16727 85257
10863 17145 149636
10863 21127 94823
10863 22127 10209
10863 32302 198812
10864 24595 72867
10864 28942 68626
10864 30553 159020
10865 12503 19695
10865 13791 118697
10865 20249 67882
10865 21701 26481
10865 22978 127488
10865 25640 172879
10865 26224 145646
10865 26433 85691
10865 26584 97618
10865 29566 23198
10865 31681 108117
10865 32439 187933
10866 17152 76700
10866 17246 127235
10866 30828 193607
10866 34718 192849
10866 34741 50561
