46111 85000
16014 23076 8334
16014 25764 68436
16014 34526 25622
16014 40628 33962
16015 43623 21659
16016 35274 32338
16017 26397 3450
16017 27228 9438
16017 28580 55751
16017 44997 38727
16018 21914 50777
16018 36993 64773
16018 44981 80136
16019 19628 68676
16019 24194 54282
16019 28679 59311
16019 37782 73678
16020 18427 42077
16020 45643 79915
16021 36958 7425
16022 16944 8929
16022 23318 63026
16022 25386 10376
16023 24651 9939
16023 28270 9553
16023 40002 61135
16024 19893 20070
16024 34146 3555
16024 34442 2066
16025 23725 80616
16025 42849 36376
16026 23407 46842
16026 25983 4901
16026 32959 75223
16027 33414 48551
16027 35595 25753
16028 32444 22008
16029 28962 78312
16030 30780 48173
16030 37657 30283
16030 40865 34775
16031 25898 14496
16031 27191 27582
16032 34301 12474
16032 34689 38382
16033 43268 6930
16035 20426 42812
16035 28452 61636
16035 43384 9842
16035 44526 44715
16036 26652 46138
16036 31104 43205
16037 29979 16738
16039 37560 54636
16041 20690 66395
16041 20741 74022
16041 34293 2422
16041 41654 28505
16042 21422 39804
16042 31239 72428
16042 36350 47096
16043 16454 17553
16043 19672 61961
16043 33957 45642
16044 16182 1806
16044 28790 35973
16045 31591 31216
16046 19861 27719
16046 21743 23884
16046 41448 3972
16047 22543 71925
16047 42663 36284
16048 16660 28851
16048 42120 55374
16049 31624 67122
16050 31988 23186
16050 39685 77580
16050 46103 46999
16051 28066 56256
16051 29629 29321
16052 20814 18936
16052 26101 22901
16052 28521 1929
16052 34873 77613
16053 31435 27093
16053 37793 53727
16053 39691 13938
16054 29294 59251
16054 36555 63178
16055 29228 53898
16055 40861 57941
16056 21649 22617
16056 43200 34679
16056 44336 56277
16057 32402 10999
16057 45189 50147
16058 24484 43613
16058 29989 80069
16059 20690 54034
16059 34252 69640
16060 42407 21134
16060 43710 76647
16061 29152 79746
16061 29335 71022
16062 38945 19485
16063 17966 45901
16063 41548 16561
16064 18039 24179
16064 28774 77497
16064 35109 61652
16064 38504 9714
16064 44539 52961
16065 17365 18657
16065 19655 48937
16065 38666 60516
16066 19054 34593
16066 36320 44038
16067 17768 11106
16067 19392 14205
16068 23937 12463
16070 20784 35707
16070 31771 56043
16070 37536 59470
16071 21399 84504
16071 27335 65531
16071 37570 65885
16072 18435 43851
16073 38456 7544
16074 26257 79401
16075 35612 75066
16076 17000 83937
16076 45395 61670
16077 27798 39904
16077 31439 69163
16077 33602 40134
16078 38131 54344
16079 20375 59927
16079 22383 77696
16079 23983 30118
16079 25723 69166
16079 45726 50938
16080 31161 84124
16081 36828 48163
16082 22586 14405
16082 22879 55424
16082 26818 79942
16082 44411 14737
16084 17143 23106
16084 18515 188
16084 37208 1846
16084 37934 7558
16084 41136 69185
16085 16916 32319
16085 27562 34870
16085 37074 13507
16085 41635 49687
16086 18634 34274
16086 32450 58432
16087 31436 77877
16087 36640 47678
16087 42789 16894
16087 43473 51886
16088 20574 20704
16088 39461 19149
16089 19084 17981
16089 19698 73365
16090 35022 39993
16091 17058 20494
16091 42269 51169
16092 17715 31228
16092 42999 51109
16093 27019 31290
16094 21352 80113
16094 45553 56417
16095 28486 44934
16095 30295 84468
16095 32800 24078
16095 35162 65654
16096 21364 49206
16097 16875 39264
16097 40080 10298
16098 24111 28415
16099 37453 46937
16100 25722 18923
16100 32041 11189
16101 30021 74430
16101 30579 64077
16101 41405 77259
16102 20687 65770
16102 39813 50812
16102 44330 8015
16103 39176 12696
16104 18764 46252
16104 31348 46570
16105 31332 10170
16105 41618 65537
16106 16761 14683
16106 40480 5934
16106 44373 70471
16107 42684 57093
16109 30045 32011
16109 33182 44286
16109 45517 32488
16110 21386 34590
16110 41971 45788
16110 45337 62714
16111 24349 6460
16111 27114 12893
16111 35933 58920
16112 20907 58272
16112 33799 40821
16113 18438 26974
16113 29017 38539
16114 28980 66748
16114 44812 15933
16115 34077 30848
16115 37640 27006
16116 33274 30880
16118 16150 39363
16118 19748 44028
16118 24147 65018
16118 35638 62243
16119 35812 33823
16119 42167 9484
16120 17707 84656
16120 27133 36035
16121 25114 63551
16122 23046 58107
16122 33985 41550
16123 26659 28649
16123 30323 25847
16123 36470 9668
16124 20724 20626
16124 29327 42694
16124 32247 67293
16125 34383 82403
16125 35705 30839
16125 45198 77374
16126 30510 320
16126 33431 70636
16126 42924 61010
16127 18923 68046
16127 46085 63723
16128 31252 53309
16128 41863 25044
16129 19958 48938
16129 29922 56851
16129 44187 49550
16130 26420 42987
16130 29225 79082
16130 40764 83039
16131 17135 58337
16131 22576 75714
16131 33709 69615
16132 32507 58328
16132 41749 2275
16134 33081 79602
16134 41332 60069
16136 19961 25743
16136 27968 22251
16136 33918 42991
16137 17661 73731
16137 25382 3590
16137 26750 18050
16137 37297 11597
16137 43121 73338
16137 43835 75256
16138 23650 41247
16138 37203 18853
16138 43790 15978
16139 21595 71189
16139 26972 40069
16139 39048 82051
16140 34138 62326
16141 16468 11223
16141 29557 38568
16142 16176 47060
16142 22785 21510
16142 26765 55652
16142 28087 81841
16142 28357 25142
16142 40363 80291
16142 42938 58378
16144 27316 4322
16144 37776 15858
16145 21414 57644
16145 43071 47877
16146 18030 47852
16146 32620 10089
16146 44541 35575
16147 26997 84317
16147 35919 84941
16147 39841 14153
16147 45271 33657
16148 33936 19838
16148 34355 55932
16148 41323 48029
16149 23234 13499
16149 27529 48907
16149 40464 1482
16150 29910 59465
16150 31752 571
16150 42897 77323
16150 45334 67924
16151 16322 17734
16151 33057 17930
16151 42743 34634
16151 44263 23828
16151 45397 83825
16152 36350 28127
16152 43074 64662
16154 36630 42562
16155 19580 19096
16155 20311 76169
16155 29315 71542
16155 34884 83757
16156 20805 30251
16156 23081 37994
16157 38070 50548
16158 23827 1288
16158 39421 1493
16159 21771 60088
16160 35154 47386
16160 41172 8004
16161 29037 6045
16161 29806 54350
16162 26387 64668
16162 35107 27943
16163 20765 23085
16163 26791 7721
16163 32660 35751
16164 24112 83054
16164 24461 76867
16164 28784 70508
16164 38756 73519
16165 20041 37031
16165 22767 42399
16166 40487 82508
16166 40962 14483
16166 42557 40599
16166 44164 47980
16167 32731 21222
16167 35447 50480
16167 46074 56372
16168 41786 14744
16169 25065 80795
16169 30528 78236
16171 21018 64694
16171 41020 48572
16172 26077 45185
16172 41489 48090
16173 28632 79422
16173 30295 5170
16173 40600 59392
16173 46109 59939
16174 25164 50203
16174 34069 35496
16175 27193 14641
16175 28111 20411
16175 31534 46540
16176 22239 55019
16176 26316 70768
16176 27203 55297
16176 33860 33175
16176 33933 38029
16176 37094 50751
16176 37421 11726
16176 44064 80718
16177 17216 6277
16177 20044 1931
16177 31508 14664
16177 41249 54692
16178 19901 80564
16178 24256 49278
16178 36192 18234
16179 24343 23994
16179 44744 52982
16180 23481 80051
16180 25960 21900
16180 34320 37449
16180 35217 14265
16181 32606 49709
16181 34600 72605
16181 34770 75476
16182 19757 74959
16182 20863 43637
16183 23121 50358
16183 25226 49767
16183 25481 36517
16183 36032 64588
16184 17999 61376
16184 29318 35438
16185 18327 31642
16185 20626 17388
16185 35700 76870
16186 20243 35100
16186 25731 12617
16187 24239 50550
16187 34396 58591
16188 18600 19054
16188 27095 16930
16188 36978 32974
16189 20875 51753
16189 34095 20873
16189 44261 19939
16190 23391 24398
16190 29958 83794
16191 20446 74963
16191 34205 49509
16191 40072 10858
16192 17730 75356
16192 38145 39133
16192 41651 14266
16192 43724 33138
16193 24565 78225
16193 24684 45745
16193 25516 36090
16194 18813 310
16194 20595 77530
16194 41370 29367
16195 34895 33112
16195 35225 30842
16196 34203 23801
16197 43094 61217
16198 31083 17279
16198 33080 81170
16199 26839 10498
16199 37697 52534
16200 29304 26872
16200 40683 50259
16201 28267 66072
16201 33131 63350
16201 39844 23462
16201 42322 14589
16201 42979 9298
16202 33001 15965
16202 41215 38170
16203 29712 37226
16203 39883 74540
16204 30581 35743
16204 35574 6505
16204 38256 33664
16205 19620 58589
16205 39255 25495
16206 17462 7157
16206 25413 78905
16206 28533 24628
16206 35831 33072
16206 39929 47198
16207 29823 82787
16207 34135 75577
16207 39964 78449
16207 41643 38156
16208 24852 65418
16208 36887 36685
16209 25984 20197
16209 33920 29669
16209 41335 1048
16210 41310 44489
16210 45779 25681
16211 19678 27214
16211 28700 30407
16211 32114 83809
16211 34099 34625
16211 39598 6446
16213 40289 71669
16214 33141 37792
16214 43174 9207
16215 36060 66932
16215 44208 71810
16216 21855 35546
16216 33070 34280
16216 35257 7608
16216 40285 54003
16217 30984 60733
16218 19966 82871
16218 31850 49696
16218 42374 341
16218 43608 18616
16219 21430 64975
16220 16582 2061
16220 32156 71972
16220 44112 3244
16221 36450 18854
16221 37027 14968
16222 18463 80590
16222 22127 3627
16222 27653 24557
16222 27849 49498
16222 34467 213
16222 38014 80651
16223 27673 53830
16223 32750 35136
16224 30840 5363
16224 33484 73902
16224 33897 61206
16225 17063 69517
16226 20284 51703
16226 25067 27983
16226 29478 30401
16226 32946 64860
16226 33675 74342
16226 34664 25739
16226 43589 55304
16227 18326 71077
16227 39271 34005
16227 40881 61158
16228 33500 21518
16228 39897 27504
16230 43314 3444
16230 43881 68614
16231 42175 52365
16231 45227 37939
16232 24425 2293
16232 25403 70910
16233 24938 56399
16234 33165 81599
16234 41578 79861
16235 36932 82246
16235 42628 15027
16236 29027 81457
16236 30250 15912
16236 35539 71973
16236 36776 43443
16237 34378 27182
16238 16419 46713
16238 18072 17263
16238 31496 39316
16238 33653 31962
16238 39994 31026
16238 43752 46991
16238 44229 2009
16239 35181 32244
16239 41551 69402
16240 17228 73068
16240 30941 6123
16240 40358 69701
16240 41256 50369
16241 35498 74765
16241 45708 54646
16242 31987 19973
16242 37463 43346
16243 24436 40613
16244 20798 33202
16244 34650 66714
16245 25519 74838
16245 27255 34485
16245 29677 28533
16245 30410 52505
16246 17241 31409
16246 45880 26740
16247 20785 10031
16247 42459 48162
16248 16818 21358
16248 17763 46871
16248 32540 18521
16248 35324 84976
16248 37424 8411
16249 18599 55467
16249 18788 31957
16249 24006 76844
16249 41788 23375
16250 25274 37009
16250 27212 40905
16250 42482 80796
16251 26450 59247
16251 27982 22026
16251 30268 61856
16251 39923 43891
16252 37797 14310
16253 24976 63427
16254 19581 61521
16254 23993 27396
16254 29878 27541
16254 42214 22638
16255 29279 73642
16256 17198 12567
16256 23482 57245
16256 29668 30919
16257 22129 8048
16257 39790 35459
16258 32480 2347
16259 20713 11470
16259 33233 40670
16259 40412 47926
16260 30642 10244
16260 35028 55714
16261 33289 74478
16261 37976 27287
16262 24134 26328
16262 30241 25141
16263 19792 6167
16263 22814 73161
16263 45974 57060
16264 24193 23144
16264 29072 61395
16264 32763 69320
16264 33283 74268
16265 16749 44598
16265 40765 63087
16266 25886 33146
16266 44053 1818
16267 29369 22827
16267 35830 24798
16268 29377 39387
16269 24770 75645
16269 41412 32278
16270 17567 41201
16270 32001 19486
16270 32503 40362
16270 36581 69194
16270 37040 166
16271 22202 71753
16271 28189 28313
16271 39290 81259
16272 22261 24713
16272 40174 29855
16272 41844 25511
16273 28278 41746
16273 44913 48281
16274 20418 32501
16274 26870 52514
16275 17879 70712
16276 22581 77334
16276 28483 35092
16276 30627 43209
16278 22452 17155
16278 29435 39639
16278 31492 47830
16279 20005 9898
16279 31815 62592
16279 37489 64390
16280 35651 8213
16281 45025 18
16282 42264 2797
16283 22561 77432
16283 35356 79002
16284 26744 28293
16284 41478 57683
16285 24576 50062
16285 42821 64102
16286 17907 33460
16286 28525 59071
16286 36427 14125
16286 39919 64977
16286 40049 41205
16287 20197 67626
16287 23259 79594
16287 26930 45674
16287 35349 41758
16288 20188 57023
16288 20251 25167
16288 33925 54730
16288 42399 2816
16289 22439 47332
16289 37814 5550
16289 42068 17494
16290 34689 41944
16290 38171 26761
16290 40058 16634
16291 24184 52927
16291 32029 61055
16291 45906 32106
16292 31750 82272
16292 40694 76085
16292 40904 8113
16292 44128 16710
16293 18676 79536
16293 25255 48334
16294 21279 79990
16294 29731 15972
16294 37874 70480
16294 42307 60998
16294 43062 8419
16295 39576 45925
16295 42921 47765
16296 23356 42702
16296 24259 64116
16296 25506 54014
16296 27936 55041
16297 38018 43563
16297 45394 68646
16298 25862 21773
16298 29878 35216
16298 43686 62711
16299 19613 35307
16299 20604 69124
16299 39426 9174
16299 39995 63271
16300 33396 67995
16300 38596 61197
16301 23833 59089
16301 34144 71829
16301 36606 57600
16301 44962 59894
16302 39158 83844
16303 35918 6764
16304 18162 56663
16305 39055 47718
16305 39247 9045
16306 35060 54915
16306 38200 55421
16306 44354 56144
16308 25676 1572
16309 18844 23703
16309 25705 66169
16309 29978 30014
16309 36690 83309
16310 29317 32218
16310 33664 49059
16311 27253 19133
16311 43418 12967
16312 16452 41871
16312 37230 56470
16313 18900 81797
16313 28006 30657
16314 18650 16144
16314 20336 23554
16314 31903 65591
16314 32745 8163
16315 29324 25482
16315 36708 70063
16316 22396 23241
16317 42093 10186
16318 33801 7475
16319 23504 11122
16319 43017 31592
16319 45335 79423
16320 24292 32012
16320 31290 32675
16320 33657 40367
16320 36120 67443
16320 38838 16038
16321 31100 66814
16321 46026 46109
16322 18512 81530
16322 32110 4606
16322 45969 26219
16323 22759 15774
16323 24458 63082
16323 30724 22445
16324 26748 15183
16324 29013 520
16324 35778 69225
16325 21207 5228
16325 25318 64099
16325 29381 29056
16326 21181 76102
16326 22685 71555
16326 28858 82120
16326 35153 59429
16327 18376 17433
16327 29310 9029
16327 29772 58764
16327 40201 27148
16328 23902 35064
16328 31146 53667
16329 29550 18812
16329 30574 70502
16330 17585 66919
16331 21974 63922
16331 40164 78098
16332 16612 60989
16332 25132 64356
16332 26458 38426
16332 36555 66586
16333 28921 84257
16334 39735 53259
16334 40852 29299
16335 25568 51366
16335 40333 50696
16335 44094 34573
16335 45401 48526
16335 45433 23432
16336 43823 51852
16337 17252 56830
16337 24270 37313
16337 37084 1223
16337 40099 14808
16337 44234 4386
16338 19601 42289
16338 24474 23247
16339 27603 38038
16339 32116 32921
16339 36512 50644
16340 25295 70263
16340 26443 46459
16340 31113 5547
16341 38953 62749
16343 21758 37104
16343 32046 67789
16343 35702 25701
16344 42849 31190
16346 24022 1664
16346 28843 68192
16346 32051 59962
16347 19145 9372
16347 19808 9313
16347 31307 22614
16347 40485 4773
16347 40941 83352
16348 21059 76390
16349 27994 59686
16349 28267 64072
16349 29178 44846
16349 35193 77691
16350 19567 52925
16350 23463 45360
16351 24451 64060
16351 35738 11560
16352 19216 32377
16352 20659 31394
16352 24416 77897
16352 24593 42589
16353 23114 53557
16353 26883 28371
16353 29350 53482
16353 43955 46468
16354 22010 48923
16355 44293 51536
16356 17343 34132
16356 24499 56774
16356 45501 7060
16357 38004 57380
16358 36891 19906
16358 43031 52693
16359 21448 23580
16359 25157 49226
16359 41512 46433
16359 42951 56174
16360 22466 37282
16360 37951 25537
16361 22339 30353
16361 26025 15631
16361 29279 66490
16361 35997 49386
16361 36181 52331
16361 39135 77461
16362 28871 43456
16362 31955 71934
16362 41288 83598
16363 17917 55855
16363 26603 36183
16364 25166 72946
16364 30256 40026
16365 24030 17736
16365 26952 849
16366 17793 5889
16366 19534 44228
16366 21048 82504
16367 35079 48709
16367 39579 8430
16368 45351 6728
16369 17246 20552
16369 22260 57459
16369 24741 37946
16369 33927 26549
16369 37953 64784
16370 19521 21367
16370 20990 57754
16370 21922 66736
16370 38471 24973
16371 17532 77166
16371 34667 8511
16372 19246 8552
16372 28032 25172
16372 31578 41168
16372 37822 41157
16373 20788 21156
16373 20921 65394
16374 20835 13989
16374 21749 38551
16374 33756 28674
16374 36261 5824
16375 18480 71873
16375 39616 62096
16376 19502 53672
16376 35828 53724
16376 39665 83144
16377 45912 80076
16378 22882 7331
16378 24444 57146
16378 30191 7393
16378 44409 41465
16379 18738 48323
16380 32086 26186
16380 35228 47254
16381 24754 69807
16381 32960 6623
16382 22238 6061
16382 43349 20940
16383 23547 27209
16383 26130 50139
16383 29888 1176
16384 25221 14240
16384 39141 30673
16385 39555 77496
16385 39706 80834
16386 30300 53518
16386 33501 52451
16386 39216 34000
16387 18245 76932
16387 26136 64303
16387 27256 16191
16388 44808 39446
16389 26399 13132
16390 29736 51831
16391 27829 50053
16392 28428 78161
16393 16848 77718
16394 23751 66211
16394 25516 29552
16395 31631 84507
16395 40687 54145
16395 43846 18702
16396 21548 84189
16396 37395 38962
16397 31669 53880
16397 40728 13121
16397 45235 74050
16398 20523 22952
16399 28488 25045
16399 44895 32326
16401 40943 24578
16401 43945 69713
16402 23215 52896
16402 26664 83776
16403 17540 68826
16403 37522 33710
16403 38531 54095
16404 17627 33133
16404 29940 78808
16404 43159 35807
16405 43037 47695
16406 23804 32483
16406 31877 58995
16406 39761 69250
16407 23856 57295
16407 27223 50204
16408 42311 26830
16409 32669 84552
16410 42488 17460
16410 43634 45746
16411 42395 59118
16412 21021 81278
16412 25136 74134
16412 32287 6381
16412 41644 78553
16413 33092 53170
16414 26724 84746
16414 46061 23914
16415 17114 29010
16415 18180 47700
16416 17807 16178
16416 19372 40291
16416 20824 347
16416 28566 8075
16418 43118 69662
16419 17313 53918
16419 27343 27070
16419 28191 50047
16419 45013 46893
16420 34999 27262
16420 39993 1764
16420 45046 15376
16421 30111 48808
16421 30921 84557
16421 36362 10057
16423 32174 76285
16424 23735 8835
16424 29967 53325
16424 39707 42210
16425 17315 24750
16425 21674 15233
16426 29944 81670
16427 17398 64803
16428 20490 84169
16428 32843 56184
16428 40961 41213
16428 41468 29477
16429 23432 84059
16429 35415 78060
16429 45902 51216
16430 26345 71039
16430 35447 50089
16431 18648 35679
16431 24519 73190
16431 31960 46913
16431 45463 38755
16432 34292 11814
16433 31540 39153
16433 33903 57011
16433 35211 4179
16434 32304 55230
16434 36131 26651
16435 16590 15047
16435 40248 29213
16436 35565 20929
16436 43937 83973
16437 40614 67054
16438 28986 57739
16438 40771 12848
16439 16450 54071
16439 18694 30447
16439 39637 13067
16440 25316 32399
16440 28485 57155
16440 34890 42317
16441 23290 42234
16442 24005 11557
16443 31317 26798
16443 36123 30041
16444 16471 10093
16444 19206 31648
16444 24221 44617
16444 36433 35039
16446 27067 6083
16446 32566 31473
16447 23949 40220
16447 35075 62099
16448 20617 71130
16448 29336 40413
16448 32522 42938
16449 20954 47905
16449 28236 68847
16450 31966 67418
16450 38742 80033
16450 39273 52652
16451 23715 14663
16451 31888 1113
16451 32231 82535
16451 42062 43233
16452 24748 44362
16452 26092 63109
16453 17200 22465
16453 32194 3591
16453 43043 76984
16454 23896 19709
16455 26466 74870
16455 31625 79352
16455 39726 65085
16456 27846 49010
16456 34859 74812
16456 35819 62011
16457 18400 15967
16457 33258 49489
16457 42089 43939
16458 31160 25996
16458 35938 78391
16459 16904 54426
16459 38844 44839
16460 20617 15161
16460 37773 80427
16460 41979 31890
16461 38187 10235
16462 16831 41298
16462 36602 74141
16462 37254 14501
16463 30322 35595
16463 42785 35299
16464 20784 57313
16464 32348 33686
16464 34026 71765
16465 17832 28219
16465 19975 65988
16465 45332 60016
16466 44955 17548
16466 45306 78928
16466 45390 69497
16467 21452 39730
16467 21784 10016
16467 27579 47499
16467 28902 49136
16467 35387 12171
16467 41089 50675
16468 29744 5418
16468 37731 15748
16469 18910 12404
16469 25183 73324
16469 28007 40825
16469 42019 14366
16470 19532 12377
16470 22057 59684
16470 26269 73875
16470 26637 37390
16470 37033 64637
16471 30464 23481
16471 35482 18479
16472 19612 60428
16472 29390 5279
16472 33134 41648
16473 21239 44583
16473 26782 36602
16473 37802 64925
16474 17207 71293
16474 18250 62814
16474 35983 2932
16474 40463 13028
16475 18689 61916
16475 30176 50939
16475 30577 56926
16476 18977 364
16476 24739 11783
16476 29901 58601
16476 32833 23818
16477 18970 26171
16477 23343 82288
16477 26570 73659
16477 35098 69924
16477 38663 29722
16478 40888 68138
16479 30559 31340
16479 38172 33048
16480 27228 34813
16482 35314 69329
16483 23860 36615
16483 42254 20017
16484 39290 70882
16485 27764 79444
16485 28827 41556
16485 41629 30524
16486 21995 80353
16486 30652 73996
16487 25064 42852
16487 27197 79111
16487 29371 27952
16487 29622 79117
16487 43578 17956
16488 23628 5038
16488 28814 62530
16488 31205 6678
16489 24216 3483
16489 27915 70446
16490 31949 31666
16490 32007 32605
16491 19837 20336
16491 32035 39008
16492 27180 69267
16492 28114 39365
16492 43037 4645
16493 16896 51557
16493 36666 37078
16494 20544 80914
16494 24336 5374
16494 34454 36779
16495 18523 67306
16495 20583 32101
16495 32422 48150
16495 45340 21826
16496 16806 9440
16496 17666 3060
16496 43736 10597
16497 40345 62527
16498 32052 45032
16498 33697 82194
16499 40526 6778
16499 42265 15062
16500 18901 20565
16500 20983 54807
16501 27335 34858
16501 36882 34563
16501 41091 71228
16501 45293 58212
16502 23267 77274
16502 24847 31889
16502 26469 54839
16502 30319 76120
16502 33305 66615
16503 28820 84343
16503 30584 67049
16503 30852 47259
16504 19920 75740
16504 22486 16468
16504 29878 31499
16504 31758 47853
16504 34979 2084
16505 23306 71459
16507 27460 11422
16508 30843 51721
16508 40826 46718
16509 31860 56430
16509 35763 72943
16510 19467 56473
16510 21546 23615
16512 18314 33519
16512 19655 80245
16512 24440 82130
16512 24677 77976
16512 31745 68420
16512 39833 59468
16512 44910 28009
16513 16664 9543
16513 26410 16280
16513 33618 2929
16514 22193 39078
16515 19651 64979
16516 22692 64909
16516 23820 31150
16516 36139 30013
16516 42321 73196
16516 43191 76800
16516 44207 65374
16517 17939 38485
16517 23007 77835
16517 28336 47301
16517 37554 4424
16517 44602 17640
16517 45008 76143
16518 38020 40735
16518 38043 79074
16519 35632 72960
16519 44974 51921
16520 20633 6620
16520 32853 12259
16521 35015 74591
16523 22646 83332
16523 43186 28246
16524 36693 1327
16525 37465 42475
16526 24638 12710
16526 37309 7729
16526 42176 17797
16528 18498 46659
16528 23725 23299
16528 26020 9301
16528 28418 51263
16528 39132 66887
16529 18204 43311
16529 35275 84465
16529 37503 28079
16530 25637 33883
16532 41925 38592
16532 43666 10787
16533 16700 12167
16533 20990 35265
16533 21341 28084
16533 45976 35178
16534 19451 53421
16534 23175 34339
16534 34809 83366
16534 40454 74590
16535 26045 41901
16535 26261 53437
16535 30578 52562
16536 37467 21426
16537 45595 33280
16538 24389 45732
16538 29648 2133
16538 33417 30026
16538 34568 80746
16538 39398 7040
16539 30214 3933
16539 34023 77846
16540 34260 44883
16541 22216 80166
16542 17931 24475
16542 26969 28005
16542 31125 55781
16543 26000 54931
16543 32789 18053
16544 28717 53788
16544 32148 54277
16544 45494 29403
16545 23470 29608
16545 38582 42770
16545 41604 14462
16546 22331 21039
16546 30018 51134
16546 35000 30079
16546 40423 15404
16546 41886 82197
16547 32735 28659
16547 41646 77178
16547 44317 34798
16548 18913 71802
16548 23577 5206
16548 31900 62832
16548 37990 11044
16548 41532 40707
16549 19247 1248
16550 23469 59029
16550 37866 55456
16551 28502 24936
16551 29539 7442
16551 42181 76165
16552 19793 46276
16552 24083 75822
16552 28913 25410
16552 34983 48758
16554 27881 25618
16555 21124 71734
16555 28852 51840
16555 43703 68829
16555 45571 19789
16556 20584 66552
16556 23021 79442
16556 27755 6099
16556 34175 70261
16556 36880 37540
16557 18453 53237
16557 20766 43293
16557 26497 46869
16558 33535 66450
16558 44905 55947
16559 33328 9890
16559 37959 65810
16560 22187 66057
16560 28932 67898
16560 39347 46199
16561 34420 53105
16561 38771 65010
16562 17543 22915
16562 21147 55163
16562 35297 33815
16562 37915 72894
16563 29023 61515
16563 30875 84659
16564 38904 76295
16564 44748 28529
16565 22810 49675
16565 27462 56218
16565 40165 5129
16565 44161 78390
16566 37287 83775
16566 45680 43814
16567 17464 32945
16567 30263 77203
16567 41168 12829
16568 17777 1668
16568 22908 37830
16568 23853 60269
16569 19943 64910
16570 23108 28619
16570 43692 50829
16571 19992 74083
16571 33594 19394
16571 44351 60815
16572 27026 74530
16572 29558 52364
16572 30164 45406
16572 45704 34564
16573 17741 56191
16573 33356 51861
16573 36304 61983
16573 42828 55885
16574 19563 19566
16574 22178 82219
16574 23563 19151
16575 31622 51294
16575 34956 29332
16575 37931 32028
16575 37969 40325
16576 31787 12207
16577 18705 3821
16578 21117 82972
16578 45702 10113
16579 26113 74772
16579 28174 7837
16580 19430 38243
16580 22320 11141
16580 24710 5032
16580 27481 48009
16580 34742 44382
16580 37652 80655
16581 18439 45501
16581 18516 29154
16581 25051 14981
16581 27368 81856
16581 29637 45365
16581 40251 74632
16581 40884 84031
16582 26255 11674
16583 28779 1264
16584 30383 27406
16584 36337 65311
16586 21782 30761
16586 37397 64511
16586 41812 47363
16587 19210 59047
16588 24178 58561
16588 24490 54853
16588 28163 63041
16589 22751 32361
16589 24744 62559
16589 25411 16080
16589 36392 34857
16590 41652 59199
16591 23491 48958
16591 24302 12457
16591 39733 71967
16592 24479 21789
16592 24561 81986
16592 26357 14608
16592 31558 36879
16593 19605 2964
16593 24357 68302
16593 26018 32032
16593 30681 66170
16593 44284 33031
16594 22742 33598
16594 27064 69471
16594 35326 12487
16595 27399 60781
16596 26098 78677
16597 26419 47101
16597 27031 31083
16597 34305 80111
16598 25806 21387
16598 44959 34268
16599 26535 22226
16599 37427 20978
16600 32096 47057
16601 30442 63902
16601 33195 14948
16602 25624 32537
16602 26795 15037
16602 31705 16822
16603 45348 58297
16604 23764 66035
16604 36217 51763
16604 45355 7276
16605 29004 17598
16605 38294 37386
16605 44997 8071
16606 24874 38990
16606 31641 59475
16606 42293 54781
16607 19259 21461
16607 26525 47808
16607 26831 11224
16607 34208 78199
16607 38404 32356
16608 24921 25343
16609 26916 76864
16609 27142 43203
16610 16729 37054
16611 34329 44891
16611 42386 24139
16613 39265 36968
16613 42728 44487
16613 42863 13897
16614 29157 36871
16614 32983 57671
16614 35096 83561
16617 31096 12695
16618 21385 77739
16618 26975 66729
16618 31573 44476
16618 36855 80019
16618 44637 71245
16619 20326 53439
16620 23331 57829
16620 25779 56232
16620 42388 81815
16621 21302 48264
16621 26912 8807
16621 29275 71225
16621 33824 84127
16622 30242 26016
16622 33006 73653
16623 33004 9711
16623 43640 49623
16623 44459 62522
16624 21818 36103
16625 23131 67624
16625 34717 37178
16625 36386 33405
16626 29359 51009
16626 32620 79172
16627 23943 80908
16627 27773 1726
16627 44468 46804
16628 21685 19951
16628 23989 84561
16628 44852 76097
16629 21670 44375
16629 33342 37675
16629 35273 1387
16630 24371 37090
16631 16764 78227
16632 18818 14295
16632 32129 73413
16632 32285 80846
16633 19728 39855
16633 27745 83407
16633 31472 34587
16633 37753 3664
16634 33329 13630
16634 41227 79271
16636 25838 24355
16636 29807 84734
16637 20228 41851
16637 24442 40645
16637 27123 13298
16637 33351 70987
16637 35745 12773
16638 17155 47032
16638 38906 9782
16639 32646 17423
16639 40024 45597
16640 17444 74682
16640 29494 82338
16640 33438 38738
16641 23856 71053
16642 32490 21729
16643 23313 39390
16643 32313 70098
16643 39578 49149
16643 41426 36977
16644 19358 67068
16644 26304 77671
16645 22051 62521
16645 29157 80207
16645 44087 57033
16646 21859 44666
16646 34991 79766
16646 41120 55886
16647 35140 1808
16647 38196 55179
16647 38298 58792
16648 32284 1696
16648 33923 76399
16649 32260 36818
16650 20252 31621
16650 37891 70099
16650 46008 17222
16651 28051 26965
16651 43725 53422
16652 23797 57712
16653 29093 46214
16653 43064 71302
16654 24668 4340
16654 28442 9478
16654 43637 66356
16655 42710 74345
16655 43083 33498
16656 21568 42400
16656 22196 26417
16656 43223 14433
16656 45035 45590
16657 28428 12748
16657 40923 59173
16658 18888 30446
16658 21671 19158
16658 24967 58415
16658 33185 51496
16658 44001 79904
16659 30685 50180
16659 39858 31339
16659 45496 8104
16660 29152 81529
16660 30534 9171
16660 31531 60455
16661 17772 59820
16661 26829 52712
16661 40461 80484
